Date,BTC-open,BTC-high,BTC-low,BTC-close,BTC-vol,BTC-marcap,ETH-open,ETH-high,ETH-low,ETH-close,ETH-vol,ETH-marcap
23-Jun-19,"10,696.69","11,246.14","10,556.10","10,855.37","20,998,326,502","192,970,090,355",309.42,318.57,305.76,307.83,"8,161,062,380","32,819,043,043"
22-Jun-19,"10,175.92","11,157.35","10,107.04","10,701.69","29,995,204,861","190,214,124,824",295.12,315.19,294.73,309.38,"10,613,731,255","32,980,338,717"
21-Jun-19,"9,525.07","10,144.56","9,525.07","10,144.56","20,624,008,643","180,293,241,528",271.74,295.3,271.74,294.91,"9,331,694,140","31,433,771,859"
20-Jun-19,"9,273.06","9,594.42","9,232.48","9,527.16","17,846,823,784","169,304,784,791",269.41,274.07,265.5,271.7,"6,408,981,097","28,955,655,290"
19-Jun-19,"9,078.73","9,299.62","9,070.40","9,273.52","15,546,809,946","164,780,855,869",265.06,270.33,264.75,269.43,"5,516,510,947","28,710,780,975"
18-Jun-19,"9,335.47","9,348.37","9,004.90","9,081.76","15,848,210,536","161,353,637,186",274.32,274.32,263.14,265.05,"6,205,242,504","28,240,458,529"
17-Jun-19,"8,988.92","9,416.41","8,988.92","9,320.35","15,562,951,919","165,573,372,261",269.09,275.44,268.35,274.35,"6,009,795,781","29,227,567,867"
16-Jun-19,"8,841.44","9,335.87","8,814.56","8,994.49","23,348,550,311","159,769,423,370",268.9,278.14,265.54,269.22,"9,676,746,453","28,677,606,760"
15-Jun-19,"8,689.75","8,859.13","8,618.40","8,838.38","18,371,033,226","156,982,138,835",263.93,271.51,262.12,269.02,"8,126,853,944","28,652,203,067"
14-Jun-19,"8,230.90","8,710.64","8,183.39","8,693.83","19,831,162,906","154,398,880,249",256.18,265.37,254.15,264.09,"8,676,891,267","28,123,338,884"
13-Jun-19,"8,145.55","8,311.57","8,087.06","8,230.92","18,669,407,147","146,160,317,148",260.91,262.16,255.6,256.17,"8,442,077,836","27,276,572,627"
12-Jun-19,"7,925.43","8,196.65","7,862.36","8,145.86","19,034,432,883","144,634,684,711",245.93,261.02,244.49,260.9,"8,645,598,618","27,777,154,177"
11-Jun-19,"8,004.24","8,026.39","7,772.80","7,927.71","17,107,279,932","140,748,537,530",247.86,248.66,239.83,245.78,"7,382,269,700","26,163,906,569"
10-Jun-19,"7,692.28","8,031.91","7,586.73","8,000.33","18,689,275,117","142,023,351,079",232.83,247.66,229.34,247.52,"8,141,159,848","26,345,596,475"
9-Jun-19,"7,949.67","7,975.97","7,583.22","7,688.08","16,610,726,547","136,465,098,533",245.54,245.97,229.26,233.09,"7,566,421,456","24,806,123,509"
8-Jun-19,"8,036.77","8,076.89","7,837.61","7,954.13","16,522,722,810","141,172,841,635",251.25,252.38,243.23,245.74,"7,225,996,863","26,149,221,979"
7-Jun-19,"7,826.90","8,126.15","7,788.37","8,043.95","19,141,423,231","142,754,693,588",249.34,254.35,246.6,250.93,"8,379,534,528","26,698,353,830"
6-Jun-19,"7,819.63","7,937.34","7,571.47","7,822.02","19,474,611,077","138,800,725,479",246.93,249.94,238.5,249.47,"8,265,146,806","26,540,057,659"
5-Jun-19,"7,704.34","7,901.85","7,668.67","7,824.23","21,760,923,463","138,824,651,666",241.5,248.14,239.98,247.05,"8,548,917,062","26,278,874,480"
4-Jun-19,"8,210.99","8,210.99","7,564.49","7,707.77","24,609,731,549","136,742,790,469",252.51,252.51,236.13,241.34,"10,132,549,747","25,667,971,281"
3-Jun-19,"8,741.75","8,743.50","8,204.19","8,208.99","22,004,511,436","145,619,047,341",270.09,270.33,251.26,252.61,"9,375,712,917","26,863,086,906"
2-Jun-19,"8,565.47","8,809.30","8,561.24","8,742.96","20,266,216,022","155,077,231,351",265.51,272.81,265.04,270.23,"8,744,111,713","28,732,949,885"
1-Jun-19,"8,573.84","8,625.60","8,481.58","8,564.02","22,488,303,544","151,890,214,310",268.43,273.56,263.52,265.39,"9,942,869,852","28,215,330,784"
31-May-19,"8,320.29","8,586.66","8,172.55","8,574.50","25,365,190,957","152,059,886,414",256.02,268.66,249.11,268.11,"11,255,023,515","28,501,098,831"
30-May-19,"8,661.76","9,008.31","8,221.27","8,319.47","29,246,528,551","147,525,141,134",269.55,287.2,247.35,255.86,"13,604,268,584","27,194,892,741"
29-May-19,"8,718.59","8,755.85","8,482.73","8,659.49","23,473,479,966","153,537,047,655",271.78,273.76,263.09,269.46,"9,819,132,174","28,636,457,373"
28-May-19,"8,802.76","8,807.02","8,634.72","8,719.96","24,226,919,267","154,590,202,287",272.59,274.32,267.51,271.77,"10,362,846,898","28,878,512,607"
27-May-19,"8,674.07","8,907.17","8,668.70","8,805.78","27,949,839,564","156,093,754,762",267.14,278.51,265.44,272.86,"12,074,664,736","28,991,071,396"
26-May-19,"8,055.21","8,687.52","7,924.67","8,673.22","26,677,970,091","153,725,486,067",251.72,269.17,247.25,267.07,"9,664,267,731","28,371,943,145"
25-May-19,"7,991.89","8,117.93","7,965.98","8,052.54","22,256,813,107","142,708,188,838",249.69,257.36,249.09,251.76,"8,924,985,385","26,742,086,786"
24-May-19,"7,881.70","8,140.72","7,824.45","7,987.37","25,919,126,991","141,539,115,575",245.99,255.26,243.24,249.48,"9,929,433,206","26,497,014,858"
23-May-19,"7,677.27","7,943.79","7,533.20","7,881.85","24,457,107,820","139,654,107,035",244.67,247.62,233.79,245.97,"10,671,663,487","26,119,891,327"
22-May-19,"7,956.29","7,997.61","7,615.99","7,680.07","24,719,473,175","136,063,898,960",255,258.8,242.73,244.7,"9,818,257,463","25,982,060,192"
21-May-19,"7,977.97","8,062.17","7,843.34","7,963.33","25,127,245,056","141,065,573,610",251.65,262.11,248.2,255.22,"11,545,049,593","27,095,257,004"
20-May-19,"8,196.92","8,200.97","7,678.78","7,978.31","23,843,404,340","141,315,695,728",261.27,261.55,241.8,251.86,"10,834,541,285","26,736,046,292"
19-May-19,"7,267.96","8,261.94","7,267.96","8,197.69","25,902,422,040","145,185,076,705",234.45,263.74,233.76,261.29,"12,049,250,894","27,733,299,057"
18-May-19,"7,341.66","7,447.27","7,251.50","7,271.21","21,354,286,562","128,761,727,083",243.91,246.36,233.1,234.6,"10,933,142,646","24,896,520,187"
17-May-19,"7,886.93","7,929.15","7,038.12","7,343.90","30,066,644,905","130,034,777,633",263.85,266.98,227.77,243.76,"16,037,551,694","25,866,318,005"
16-May-19,"8,194.50","8,320.82","7,729.61","7,884.91","33,167,197,581","139,599,559,278",246.94,275.39,245.8,264.01,"18,661,465,873","28,010,958,253"
15-May-19,"7,989.37","8,216.42","7,899.11","8,205.17","28,344,112,920","145,254,332,460",217.01,247.45,216.82,247.15,"13,460,006,534","26,219,111,162"
14-May-19,"7,807.88","8,268.71","7,696.39","7,994.42","32,031,452,227","141,508,656,735",196.74,217.87,196.05,217.15,"12,751,049,755","23,033,114,137"
13-May-19,"6,971.18","8,047.41","6,898.28","7,814.92","28,677,672,181","138,316,573,807",187.42,205.1,185.31,196.85,"10,367,149,039","20,876,934,045"
12-May-19,"7,203.51","7,503.87","6,815.77","6,972.37","27,773,333,680","123,389,710,222",194.16,201.88,183.65,187.33,"10,326,050,090","19,864,635,091"
11-May-19,"6,379.67","7,333.00","6,375.70","7,204.77","28,867,562,329","127,488,435,181",173.14,203.47,173.14,194.3,"12,578,331,654","20,602,050,120"
10-May-19,"6,175.82","6,434.62","6,161.52","6,378.85","19,419,875,368","112,863,284,035",170.31,175.89,168.99,173.14,"8,036,919,053","18,355,936,406"
9-May-19,"5,982.32","6,183.04","5,982.32","6,174.53","16,784,645,411","109,238,600,750",170.95,172.88,167.25,170.29,"6,546,914,198","18,051,087,500"
8-May-19,"5,849.48","5,989.98","5,794.72","5,982.46","15,320,605,300","105,829,143,585",169.9,172.18,166.41,170.95,"6,416,569,598","18,118,602,844"
7-May-19,"5,745.60","5,988.18","5,741.40","5,829.50","18,026,409,033","103,112,368,557",172.43,180.39,169.69,169.8,"8,411,140,170","17,994,460,619"
6-May-19,"5,791.69","5,802.96","5,653.69","5,746.81","15,737,171,804","101,640,471,056",163.34,175.76,159.99,172.65,"7,540,096,853","18,294,624,766"
5-May-19,"5,831.07","5,833.86","5,708.04","5,795.71","14,808,830,723","102,494,420,158",164.02,165.4,159.7,163.45,"5,938,415,562","17,317,292,591"
4-May-19,"5,769.20","5,886.89","5,645.47","5,831.17","17,567,780,766","103,112,021,259",167.89,170.65,161.79,164.03,"6,658,100,049","17,376,070,198"
3-May-19,"5,505.55","5,865.88","5,490.20","5,768.29","18,720,780,006","101,986,240,859",162.08,170.07,161.08,167.95,"7,299,410,672","17,789,626,262"
2-May-19,"5,402.42","5,522.26","5,394.22","5,505.28","14,644,460,907","97,330,112,147",160.85,162.94,160.06,162.12,"6,044,171,062","17,169,962,760"
1-May-19,"5,350.91","5,418.00","5,347.65","5,402.70","13,679,528,236","95,501,110,091",162.19,164.06,159.66,160.82,"5,789,172,433","17,029,616,915"
30-Apr-19,"5,247.73","5,363.26","5,224.19","5,350.73","13,878,964,574","94,573,826,827",155.17,162.43,155.17,162.17,"6,275,803,460","17,170,110,493"
29-Apr-19,"5,284.86","5,311.27","5,216.49","5,247.35","13,735,490,672","92,737,510,865",157.29,158.33,153.19,155.2,"6,053,776,253","16,430,642,271"
28-Apr-19,"5,271.75","5,326.23","5,255.68","5,285.14","12,819,992,056","93,391,244,395",158.5,159.57,157.13,157.3,"5,379,894,433","16,650,076,837"
27-Apr-19,"5,279.47","5,310.75","5,233.64","5,268.29","13,111,274,675","93,086,156,556",156.27,160.59,155.62,158.43,"5,863,109,118","16,768,575,998"
26-Apr-19,"5,210.30","5,383.63","5,177.37","5,279.35","16,812,108,040","93,272,287,960",154.58,158.03,152.09,156.35,"7,505,283,355","16,545,462,357"
25-Apr-19,"5,466.52","5,542.24","5,181.34","5,210.52","15,330,283,408","92,046,492,864",165.91,166.51,153.85,154.46,"6,820,332,362","16,343,573,973"
24-Apr-19,"5,571.51","5,642.04","5,418.26","5,464.87","17,048,033,399","96,530,038,144",171.35,171.57,161.98,165.83,"7,351,304,156","17,544,029,659"
23-Apr-19,"5,399.37","5,633.80","5,389.41","5,572.36","15,867,308,108","98,417,387,004",172.01,176.85,170.9,171.45,"7,097,827,092","18,136,462,572"
22-Apr-19,"5,312.49","5,422.69","5,280.28","5,399.37","14,601,631,648","95,354,207,776",170.02,173.07,168.73,171.87,"6,094,878,077","18,179,292,263"
21-Apr-19,"5,335.88","5,359.93","5,257.34","5,314.53","13,731,844,223","93,847,052,256",173.72,174.42,167.43,170.05,"6,005,571,688","17,983,602,095"
20-Apr-19,"5,304.16","5,358.49","5,295.88","5,337.89","13,169,647,522","94,248,717,444",173.72,176.71,171.79,173.75,"6,142,567,812","18,373,023,202"
19-Apr-19,"5,298.15","5,336.68","5,233.34","5,303.81","13,780,238,655","93,638,345,002",173.79,173.98,170.62,173.71,"6,541,053,061","18,366,130,180"
18-Apr-19,"5,251.48","5,319.99","5,250.51","5,298.39","13,256,489,918","93,532,402,741",166.91,175.37,166.67,173.81,"6,971,581,464","18,374,913,022"
17-Apr-19,"5,236.14","5,274.28","5,219.21","5,251.94","12,438,480,677","92,702,617,458",167.55,168.94,165.5,166.95,"5,596,102,715","17,647,086,048"
16-Apr-19,"5,066.58","5,238.95","5,055.19","5,235.56","11,618,660,197","92,404,613,297",161.53,167.67,160.89,167.62,"5,180,105,341","17,715,913,572"
15-Apr-19,"5,167.32","5,196.61","5,024.07","5,067.11","12,290,155,061","89,422,237,603",167.9,168.82,159.56,161.57,"5,672,311,824","17,074,367,783"
14-Apr-19,"5,095.76","5,184.02","5,053.57","5,167.72","10,391,952,498","91,188,595,341",164.48,168.59,162.78,167.84,"4,846,298,303","17,734,050,269"
13-Apr-19,"5,088.85","5,127.12","5,061.59","5,096.59","10,823,289,598","89,925,574,875",164.62,166.36,163.01,164.51,"4,959,301,561","17,380,468,169"
12-Apr-19,"5,061.20","5,103.27","4,955.85","5,089.54","13,675,206,312","89,792,633,045",165.34,166.13,161.03,164.74,"6,237,185,309","17,401,765,647"
11-Apr-19,"5,325.08","5,354.23","5,017.30","5,064.49","16,555,616,019","89,341,168,457",177.34,177.49,162.32,165.5,"7,859,383,417","17,479,876,008"
10-Apr-19,"5,204.11","5,421.65","5,193.38","5,324.55","15,504,590,933","93,918,439,274",176.07,183.13,175.23,177.34,"7,856,924,879","18,728,058,767"
9-Apr-19,"5,289.92","5,289.92","5,167.42","5,204.96","14,722,104,361","91,799,330,425",180.22,180.25,175.09,176.11,"7,632,529,578","18,596,496,042"
8-Apr-19,"5,199.84","5,318.84","5,148.21","5,289.77","17,154,113,634","93,286,365,973",174.45,184.38,174.16,180.26,"9,304,964,610","19,031,640,376"
7-Apr-19,"5,062.79","5,235.19","5,050.41","5,198.90","16,655,416,140","91,674,230,186",165.98,175.21,164.93,174.53,"7,596,176,020","18,424,576,820"
6-Apr-19,"5,036.79","5,205.82","4,992.22","5,059.82","16,929,795,194","89,212,733,450",165.51,172.52,161.8,165.95,"7,167,016,221","17,516,082,778"
5-Apr-19,"4,922.81","5,053.51","4,919.49","5,036.68","16,837,325,387","88,796,118,650",158.02,167.22,157.44,165.51,"7,531,316,908","17,468,192,986"
4-Apr-19,"4,971.31","5,063.16","4,836.79","4,922.80","18,251,810,240","86,778,727,821",161.43,164.93,155.24,158.05,"7,953,123,529","16,678,477,300"
3-Apr-19,"4,879.96","5,307.00","4,876.62","4,973.02","22,899,891,582","87,655,288,145",164.01,178.32,157.32,161.46,"10,622,456,246","17,035,703,564"
2-Apr-19,"4,156.92","4,905.95","4,155.32","4,879.88","21,315,047,816","85,986,009,273",141.84,165.23,141.64,163.96,"9,826,645,698","17,297,572,365"
1-Apr-19,"4,105.36","4,164.95","4,096.90","4,158.18","10,157,794,171","73,269,368,747",141.47,142.73,140.74,141.83,"4,611,999,536","14,960,828,861"
31-Mar-19,"4,105.46","4,113.02","4,094.10","4,105.40","9,045,122,443","72,339,379,036",142.14,142.19,140.7,141.51,"4,249,050,197","14,925,533,137"
30-Mar-19,"4,092.14","4,296.81","4,053.91","4,106.66","9,732,688,060","72,355,190,645",142.36,149.61,141.03,142.09,"5,144,662,127","14,984,615,423"
29-Mar-19,"4,068.30","4,113.50","4,034.10","4,098.37","10,918,665,557","72,202,088,875",139.34,142.55,138.05,142.5,"5,125,602,702","15,025,361,637"
28-Mar-19,"4,087.58","4,094.90","4,040.27","4,069.11","9,353,915,899","71,678,998,915",141.01,141.01,138.43,139.42,"4,163,212,475","14,698,609,599"
27-Mar-19,"3,984.24","4,087.07","3,977.81","4,087.07","10,897,131,934","71,987,847,571",135.45,141.08,135.34,140.99,"5,228,240,093","14,862,394,451"
26-Mar-19,"3,969.23","3,985.08","3,944.75","3,985.08","10,707,678,815","70,184,147,203",135.05,135.46,133.76,135.46,"4,499,271,679","14,277,816,266"
25-Mar-19,"4,024.11","4,038.84","3,934.03","3,963.07","10,359,818,883","69,789,872,373",137.08,137.7,133.49,135.03,"4,480,516,753","14,230,733,149"
24-Mar-19,"4,035.16","4,040.70","4,006.19","4,022.17","9,144,851,065","70,823,042,992",138.32,138.38,136.31,136.99,"4,266,845,458","14,434,995,337"
23-Mar-19,"4,022.71","4,049.88","4,015.96","4,035.83","9,578,850,549","71,056,017,910",137.04,139.39,136.91,138.24,"4,436,568,613","14,565,143,357"
22-Mar-19,"4,028.51","4,053.91","4,021.54","4,023.97","9,252,935,969","70,840,048,102",136.56,138.79,136.23,137.18,"4,490,899,266","14,451,740,115"
21-Mar-19,"4,083.95","4,097.36","4,005.15","4,029.33","10,831,212,662","70,926,226,882",140.48,141,135.86,136.64,"5,087,247,796","14,392,427,839"
20-Mar-19,"4,070.79","4,089.46","4,031.11","4,087.48","10,175,916,388","71,942,444,088",140.48,140.95,138.31,140.69,"4,664,134,462","14,817,151,375"
19-Mar-19,"4,032.69","4,082.22","4,023.81","4,071.19","9,344,919,956","71,647,703,828",139.25,140.99,139.14,140.52,"4,251,488,129","14,797,612,389"
18-Mar-19,"4,029.97","4,071.56","4,009.12","4,032.51","9,646,954,186","70,958,165,407",140.1,142.27,138.84,139.37,"4,551,739,879","14,675,181,094"
17-Mar-19,"4,047.72","4,054.12","4,006.41","4,025.23","8,221,625,400","70,821,939,585",142.24,142.37,139.32,140,"3,827,157,729","14,739,201,597"
16-Mar-19,"3,963.90","4,077.04","3,961.66","4,048.73","9,856,166,973","71,227,967,573",137.91,144.56,137.91,142.4,"4,839,003,569","14,989,691,491"
15-Mar-19,"3,926.66","3,968.54","3,914.02","3,960.91","9,394,210,605","69,675,002,377",133.57,138.4,133.57,137.69,"4,506,861,856","14,492,364,551"
14-Mar-19,"3,905.58","3,946.50","3,901.30","3,924.37","10,480,789,570","69,024,696,307",133.2,135.18,132.75,133.71,"4,476,532,147","14,071,628,064"
13-Mar-19,"3,913.05","3,926.60","3,891.90","3,906.72","9,469,184,841","68,706,700,381",134.61,134.61,132.72,133.26,"4,265,162,099","14,022,610,219"
12-Mar-19,"3,903.76","3,926.89","3,863.56","3,909.16","9,809,887,079","68,743,000,581",134.01,135.27,130.94,134.44,"4,709,988,000","14,144,929,392"
11-Mar-19,"3,953.74","3,966.38","3,889.24","3,905.23","10,125,901,903","68,666,928,025",136.85,137.35,133.1,133.83,"4,689,807,419","14,079,044,648"
10-Mar-19,"3,966.17","3,966.17","3,924.38","3,951.60","9,713,267,607","69,475,297,370",138.18,138.27,135.69,136.76,"4,578,438,499","14,384,860,876"
9-Mar-19,"3,894.55","3,987.24","3,892.39","3,963.31","10,796,103,518","69,674,508,655",134.89,139.12,134.68,137.97,"5,011,918,715","14,509,873,018"
8-Mar-19,"3,913.23","3,950.43","3,875.23","3,901.13","10,638,638,944","68,574,579,320",138.31,139.5,133.56,135.13,"4,678,816,794","14,209,542,041"
7-Mar-19,"3,903.38","3,939.37","3,894.11","3,911.48","9,584,165,519","68,749,421,311",138.94,140.86,137.27,138.03,"4,339,206,292","14,513,398,954"
6-Mar-19,"3,897.08","3,919.51","3,871.46","3,903.94","9,175,291,529","68,609,885,776",137.96,139.97,136.15,138.79,"4,589,054,219","14,590,867,639"
5-Mar-19,"3,759.83","3,903.92","3,745.18","3,896.38","10,174,126,415","68,470,655,400",127.79,138.23,126.74,137.82,"4,764,849,990","14,492,117,352"
4-Mar-19,"3,845.09","3,867.38","3,733.75","3,761.56","9,029,175,788","66,094,551,587",132.16,132.73,125.4,127.77,"4,008,171,341","13,432,896,659"
3-Mar-19,"3,862.27","3,875.48","3,836.91","3,847.18","7,253,558,152","67,592,376,373",134.79,135.85,131.33,132.25,"3,454,374,053","13,900,679,027"
2-Mar-19,"3,855.32","3,874.61","3,832.13","3,864.42","7,578,786,076","67,888,255,371",136.35,137.18,132.44,134.21,"3,747,176,425","14,103,698,392"
1-Mar-19,"3,853.76","3,907.80","3,851.69","3,859.58","7,661,247,975","67,796,965,743",136.84,139,136.43,136.44,"3,756,124,824","14,335,957,425"
28-Feb-19,"3,848.26","3,906.06","3,845.82","3,854.79","8,399,767,798","67,704,774,107",136.28,138.85,135.66,136.75,"4,535,438,953","14,365,118,213"
27-Feb-19,"3,857.48","3,888.80","3,787.06","3,851.05","8,301,309,684","67,631,949,500",138.03,141.34,131.6,136.13,"4,469,776,860","14,298,070,644"
26-Feb-19,"3,878.70","3,891.58","3,837.99","3,854.36","7,931,218,996","67,683,296,223",139.65,139.98,136.58,138.09,"3,791,292,839","14,502,464,167"
25-Feb-19,"3,807.00","3,913.71","3,807.00","3,882.70","9,318,796,067","68,173,204,651",135.5,142.53,135.48,139.82,"4,914,392,068","14,682,597,926"
24-Feb-19,"4,145.46","4,210.64","3,793.71","3,810.43","10,794,227,451","66,897,483,404",158.9,165.55,135.85,135.85,"5,957,715,043","14,263,873,721"
23-Feb-19,"3,998.92","4,166.29","3,968.73","4,142.53","8,922,258,316","72,720,867,208",148.68,159.13,147.33,158.8,"4,519,468,458","16,670,632,412"
22-Feb-19,"3,952.41","4,006.54","3,950.82","4,005.53","7,826,525,254","70,308,555,857",146.07,149.27,145.21,149.09,"3,731,099,284","15,649,961,167"
21-Feb-19,"4,000.26","4,010.01","3,940.11","3,954.12","7,775,128,102","69,398,333,876",149.35,149.35,144.56,146.13,"3,995,766,856","15,337,145,738"
20-Feb-19,"3,946.68","4,000.49","3,926.25","3,999.82","8,693,373,948","70,194,350,042",145.17,149.55,142.5,149.55,"4,500,094,965","15,694,462,393"
19-Feb-19,"3,911.66","4,010.88","3,908.15","3,947.09","9,933,626,655","69,262,673,238",146.4,149.93,145.13,145.35,"5,310,842,625","15,250,901,019"
18-Feb-19,"3,671.37","3,936.67","3,669.98","3,915.71","9,908,216,640","68,704,389,994",133.03,147.69,133,146.1,"5,387,525,773","15,327,852,479"
17-Feb-19,"3,633.36","3,680.54","3,619.18","3,673.84","7,039,512,503","64,453,368,779",123.18,134.46,123.09,133.6,"4,236,081,130","14,014,695,490"
16-Feb-19,"3,615.27","3,652.84","3,615.27","3,629.79","5,934,744,052","63,673,369,195",122.4,124.13,122.3,123.26,"2,905,833,287","12,928,550,184"
15-Feb-19,"3,617.37","3,647.80","3,608.21","3,620.81","6,091,952,231","63,509,111,125",121.45,123.66,121.37,122.1,"3,021,741,615","12,805,280,766"
14-Feb-19,"3,631.17","3,646.26","3,607.70","3,616.88","6,271,044,418","63,434,486,052",122.42,124.45,121.33,121.39,"3,331,701,628","12,729,213,675"
13-Feb-19,"3,653.60","3,669.75","3,617.25","3,632.07","6,438,903,823","63,694,394,519",122.54,125.55,121.61,122.55,"3,386,585,799","12,849,605,819"
12-Feb-19,"3,642.75","3,668.59","3,618.56","3,653.53","6,480,384,532","64,063,755,250",121.18,123.47,119.6,122.57,"3,149,576,429","12,849,965,121"
11-Feb-19,"3,695.61","3,695.61","3,642.29","3,648.43","6,277,056,434","63,968,390,250",124.87,124.87,120.31,121.3,"3,222,473,887","12,714,795,026"
10-Feb-19,"3,673.20","3,695.04","3,640.98","3,690.19","6,282,256,903","64,694,025,951",119.41,124.85,117.11,124.81,"3,148,766,590","13,080,881,910"
9-Feb-19,"3,671.59","3,679.94","3,646.56","3,671.20","6,158,833,645","64,354,732,475",119.21,120.69,118,119.43,"2,884,650,400","12,515,870,173"
8-Feb-19,"3,401.38","3,695.61","3,391.02","3,666.78","7,735,623,101","64,270,269,953",104.65,119.81,104.19,119.27,"3,656,841,347","12,496,945,336"
7-Feb-19,"3,414.93","3,427.95","3,394.22","3,399.47","5,004,962,683","59,578,075,991",104.84,106.06,104.41,104.54,"2,326,764,622","10,951,652,648"
6-Feb-19,"3,469.09","3,469.09","3,398.57","3,413.77","5,482,196,038","59,821,158,612",107.57,107.57,102.93,104.92,"2,593,048,199","10,990,266,833"
5-Feb-19,"3,454.95","3,478.15","3,451.94","3,466.36","5,227,549,545","60,735,563,490",107.63,108.13,106.91,107.44,"2,515,863,999","11,253,035,388"
4-Feb-19,"3,467.21","3,476.22","3,442.59","3,459.15","5,332,718,886","60,603,083,461",107.63,108.7,107.07,107.82,"2,491,888,675","11,290,969,364"
3-Feb-19,"3,516.14","3,521.39","3,447.92","3,464.01","5,043,937,584","60,681,847,608",110.49,110.83,106.56,107.49,"2,519,334,757","11,254,870,706"
2-Feb-19,"3,484.63","3,523.29","3,467.57","3,521.06","5,071,623,601","61,675,119,055",107.47,110.65,106.76,110.43,"2,385,157,838","11,560,765,573"
1-Feb-19,"3,460.55","3,501.95","3,431.59","3,487.95","5,422,926,707","61,088,747,491",107.15,108.64,105.05,107.61,"2,541,271,519","11,263,815,610"
31-Jan-19,"3,485.41","3,504.80","3,447.92","3,457.79","5,831,198,271","60,553,903,927",108.9,110.46,106.53,107.06,"2,828,796,031","11,204,735,502"
30-Jan-19,"3,443.90","3,495.17","3,429.39","3,486.18","5,955,112,627","61,044,262,622",105.41,109.45,104.84,108.91,"2,874,370,355","11,396,282,341"
29-Jan-19,"3,468.87","3,476.07","3,400.82","3,448.12","5,897,159,493","60,371,874,099",106.72,107.17,104,105.6,"2,900,418,606","11,048,347,342"
28-Jan-19,"3,584.28","3,586.75","3,439.23","3,470.45","6,908,930,483","60,756,570,314",113.29,113.69,103.34,106.59,"3,366,895,505","11,150,461,958"
27-Jan-19,"3,604.69","3,612.67","3,567.25","3,583.97","5,570,752,966","62,737,274,093",116.51,116.69,113.41,113.41,"2,775,888,287","11,861,671,822"
26-Jan-19,"3,599.72","3,654.93","3,593.35","3,602.46","5,098,183,235","63,054,898,963",116.37,118.08,115.98,116.49,"2,412,181,169","12,182,338,148"
25-Jan-19,"3,607.39","3,612.93","3,575.60","3,599.77","5,265,847,539","63,000,985,908",117.59,117.8,115.83,116.38,"2,606,881,898","12,168,932,300"
24-Jan-19,"3,584.50","3,616.09","3,569.09","3,600.87","5,262,869,046","63,014,066,012",117.46,118.03,116.01,117.36,"2,520,843,420","12,269,992,351"
23-Jan-19,"3,605.56","3,623.07","3,565.31","3,585.12","5,433,755,649","62,731,361,272",118.71,119.42,116.38,117.45,"2,556,952,198","12,277,481,872"
22-Jan-19,"3,575.08","3,620.75","3,539.72","3,604.58","5,313,623,556","63,065,139,424",117.11,119.66,114.68,118.75,"2,552,507,405","12,410,972,241"
21-Jan-19,"3,600.37","3,608.84","3,558.54","3,576.03","5,004,347,059","62,559,869,612",119.64,119.72,116.16,117.16,"2,421,720,343","12,242,940,197"
20-Jan-19,"3,725.45","3,743.39","3,583.02","3,601.01","5,582,489,560","62,990,143,284",124.63,125.07,118.7,119.47,"2,964,108,269","12,483,136,112"
19-Jan-19,"3,652.38","3,758.53","3,652.38","3,728.57","5,955,691,380","65,214,103,659",121.61,125.9,121.16,124.52,"3,048,261,797","13,007,954,846"
18-Jan-19,"3,677.99","3,682.52","3,637.08","3,657.84","5,002,961,727","63,970,991,867",123.65,123.84,120.24,121.01,"2,305,389,800","12,639,234,713"
17-Jan-19,"3,651.87","3,680.14","3,621.96","3,678.56","5,464,420,383","64,327,048,255",123.57,124.27,120.82,123.74,"2,594,091,285","12,922,347,330"
16-Jan-19,"3,631.51","3,685.78","3,624.67","3,655.01","5,394,457,145","63,909,348,776",121.81,127.12,121.44,123.55,"2,746,469,340","12,899,812,275"
15-Jan-19,"3,704.22","3,720.15","3,619.95","3,630.68","5,537,192,302","63,477,817,959",129.17,130.74,120.31,122.03,"2,735,449,164","12,739,543,688"
14-Jan-19,"3,557.31","3,727.84","3,552.29","3,706.05","5,651,384,490","64,789,619,995",116.98,130.86,116.97,129.07,"2,798,085,735","13,471,754,802"
13-Jan-19,"3,658.87","3,674.76","3,544.93","3,552.95","4,681,302,466","62,106,461,671",125.91,126.27,116.09,116.9,"2,268,263,944","12,199,288,487"
12-Jan-19,"3,686.97","3,698.98","3,653.81","3,661.30","4,778,170,883","63,994,140,882",127.53,128.67,125.45,125.97,"2,212,109,224","13,143,426,379"
11-Jan-19,"3,674.02","3,713.88","3,653.07","3,687.37","5,538,712,865","64,443,301,117",127.81,130.17,125.24,127.55,"2,667,585,234","13,306,214,134"
10-Jan-19,"4,034.41","4,064.07","3,659.17","3,678.92","6,874,143,796","64,288,932,886",150.84,152.15,126.53,128.63,"3,397,734,456","13,416,263,931"
9-Jan-19,"4,031.55","4,068.40","4,022.66","4,035.30","5,115,905,225","70,508,733,459",150.55,153.62,150.29,150.8,"2,369,241,197","15,726,845,711"
8-Jan-19,"4,028.47","4,109.02","3,996.96","4,030.85","5,306,593,305","70,422,743,854",151.97,153.63,148.67,150.36,"2,459,808,140","15,677,889,902"
7-Jan-19,"4,078.59","4,092.61","4,020.89","4,025.25","5,228,625,637","70,316,305,580",157.81,158.45,151.15,151.7,"2,712,108,388","15,814,868,678"
